 2016 Royal Enfield Others 7500 Kms ,117000," Added via phone on 27 May, Ad ID: 1220614311 "," Verma Nagar, Mumbai ", 2016 Royal Enfield Others 7500 Kms ," Brand: Royal Enfield Model: Others Year: 2016 KM Driven: 7,500 km "
 2015 Yamaha Fazer 31000 Kms ,50000," Added via phone on 27 May, Ad ID: 1220612869 "," Tarkhad, Mumbai ", 2015 Yamaha Fazer 31000 Kms ," Brand: Yamaha Model: Fazer Year: 2015 KM Driven: 31,000 km "
 Bajaj Pulsar 18722 Kms 2016 year ,64000," Added via phone on 27 May, Ad ID: 1220618871 "," Jogeshwari–Vikhroli Link Road (JVLR), Mumbai ", Bajaj Pulsar 18722 Kms 2016 year ," Brand: Bajaj Model: Pulsar Year: 2016 KM Driven: 18,722 km "
 2016 Bajaj Avenger 11000 Kms ,65000," Added via phone on 27 May, Ad ID: 1220616425 "," Gokuldham, Mumbai ", 2016 Bajaj Avenger 11000 Kms ," Brand: Bajaj Model: Avenger Year: 2016 KM Driven: 11,000 km "
 2000 Royal Enfield Bullet 40000 Kms ,80000," Added via phone on 27 May, Ad ID: 1220600999 "," Dadar West, Mumbai ", 2000 Royal Enfield Bullet 40000 Kms ," Brand: Royal Enfield Model: Bullet Year: 2000 KM Driven: 40,000 km "
 TVS Apache RTR 35000 Kms 2012 year ,35000," Added via phone on 27 May, Ad ID: 1214921935 "," Borivali West, Mumbai ", TVS Apache RTR 35000 Kms 2012 year ," Brand: TVS Model: Apache RTR Year: 2012 KM Driven: 33,000 km "
 Royal Enfield Bullet Goes Very Cheap ,80999," Added on 27 May, Ad ID: 1215922279 "," Sion West, Mumbai ", Royal Enfield Bullet Goes Very Cheap ," Brand: Royal Enfield Model: Bullet Year: 2012 KM Driven: 13,500 km "
 TVS Apache RTR 55000 Kms 2008 year ,20000," Added via phone on 27 May, Ad ID: 1220609871 "," Vikhroli East, Mumbai ", TVS Apache RTR 55000 Kms 2008 year ," Brand: TVS Model: Apache RTR Year: 2008 KM Driven: 55,000 km "
 2014 Hero Passion 41000 Kms ,33000," Added via phone on 27 May, Ad ID: 1190153169 "," Kurla West, Mumbai ", 2014 Hero Passion 41000 Kms ," Brand: Hero Model: Passion Year: 2014 KM Driven: 41,000 km "
 2014 Bajaj Avenger 27000 Kms ,39500," Added via phone on 27 May, Ad ID: 1220603665 "," Vidya Nagari, Mumbai ", 2014 Bajaj Avenger 27000 Kms ," Brand: Bajaj Model: Avenger Year: 2014 KM Driven: 27,000 km "
 2009 Hero Honda Super Splendor 41000 Kms ,31000," Added via phone on 27 May, Ad ID: 1130669217 "," Vasai East, Mumbai ", 2009 Hero Honda Super Splendor 41000 Kms ," Brand: Hero Honda Model: Super Splendor Year: 2009 KM Driven: 41,000 km "
 Yamaha YZF R 33000 Kms 2012 year ,58000," Added via phone on 27 May, Ad ID: 1220609099 "," Kandivali West, Mumbai ", Yamaha YZF R 33000 Kms 2012 year ," Brand: Yamaha Model: YZF R Year: 2012 KM Driven: 33,000 km "
 FZ v2 in Excellent Condition Facility available for Credit Card and Lo ,72000," Added via phone Yesterday, Ad ID: 1203362765 "," Grant Road Area, Mumbai ", FZ v2 in Excellent Condition Facility available for Credit Card and Lo ," Brand: Yamaha Model: FZS Year: 2017 KM Driven: 9,000 km "
 Honda Others 17500 Kms 2010 year ,27500," Added via phone on 27 May, Ad ID: 1220688471 "," Jogeshwari West, Mumbai ", Honda Others 17500 Kms 2010 year ," Brand: Honda Model: Others Year: 2010 KM Driven: 17,500 km "
 2015 Iron 883 with lot's of extra fittings. ,600000," Added via phone on 22 May, Ad ID: 1218789397 "," Mulund West, Mumbai ", 2015 Iron 883 with lot's of extra fittings. ," Brand: Other Brands Year: 2016 KM Driven: 15,000 km "
 I want to sell my bike yamaha Rx100 no exchange sell in cash ,35000," Added via phone on 27 May, Ad ID: 1214936067 "," Andheri East, Mumbai ", I want to sell my bike yamaha Rx100 no exchange sell in cash ," Brand: Yamaha Model: Others Year: 1996 KM Driven: 20,000 km "
 2013 Yamaha YZF R 28000 Kms ,48000," Added via phone on 27 May, Ad ID: 1220682873 "," Grant Road Area, Mumbai ", 2013 Yamaha YZF R 28000 Kms ," Brand: Yamaha Model: YZF R Year: 2013 KM Driven: 28,000 km "
 Royal Enfield Thunderbird 350 April 2014 ,95000," Added on 27 May, Ad ID: 1144932825 "," Andheri East, Mumbai ", Royal Enfield Thunderbird 350 April 2014 ," Brand: Royal Enfield Model: Thunderbird Year: 2014 KM Driven: 21,000 km "
 2015 Bajaj Pulsar 20000 Kms ,70000," Added via phone on 27 May, Ad ID: 1214960637 "," Umershetpada, Mumbai ", 2015 Bajaj Pulsar 20000 Kms ," Brand: Bajaj Model: Pulsar Year: 2015 KM Driven: 20,000 km "
 Yamaha FZ 16500 Kms 2014 year ,35000," Added via phone on 27 May, Ad ID: 1220674033 "," Ushma Nagar, Mumbai ", Yamaha FZ 16500 Kms 2014 year ," Brand: Yamaha Model: FZ Year: 2014 KM Driven: 16,500 km "
 2008 TVS Apache RTR 25000 Kms ,18000," Added via phone on 27 May, Ad ID: 1211570063 "," Nalasopara East, Mumbai ", 2008 TVS Apache RTR 25000 Kms ," Brand: TVS Model: Apache RTR Year: 2008 KM Driven: 25,000 km "
 Bajaj Avenger 10500 Kms 2018 year ,70000," Added via phone on 27 May, Ad ID: 1220661609 "," Valdhuni, Mumbai ", Bajaj Avenger 10500 Kms 2018 year ," Brand: Bajaj Model: Avenger Year: 2018 KM Driven: 10,500 km "
 2008 Yamaha YZF R 45000 Kms ,48000," Added via phone on 27 May, Ad ID: 1220659487 "," Verma Nagar, Mumbai ", 2008 Yamaha YZF R 45000 Kms ," Brand: Yamaha Model: YZF R Year: 2008 KM Driven: 45,000 km "
 Hero Honda Others 6153 Kms 2008 year ,24000," Added via phone on 27 May, Ad ID: 1220672671 "," Virar West, Mumbai ", Hero Honda Others 6153 Kms 2008 year ," Brand: Hero Honda Model: Others Year: 2008 KM Driven: 6,153 km "
 Pulsar 220 ,35000," Added via phone on 27 May, Ad ID: 1220595073 "," Mahim, Mumbai ", Pulsar 220 ," Brand: Bajaj Model: Pulsar Year: 2011 KM Driven: 40,000 km "
 Honda Others 20000 Kms 2016 year ,48000," Added via phone on 27 May, Ad ID: 1220665307 "," Mumbai Central, Mumbai ", Honda Others 20000 Kms 2016 year ," Brand: Honda Model: Others Year: 2016 KM Driven: 20,000 km "
 2010 Royal Enfield Bullet 350 cc ,60000," Added via phone on 27 May, Ad ID: 1220651745 "," Malad East, Mumbai ", 2010 Royal Enfield Bullet 350 cc ," Brand: Royal Enfield Model: Bullet Year: 2010 KM Driven: 3,668 km "
 2009 Bajaj Discover 58000 Kms ,17700," Added via phone on 27 May, Ad ID: 1188283881 "," Bandra East, Mumbai ", 2009 Bajaj Discover 58000 Kms ," Brand: Bajaj Model: Discover Year: 2009 KM Driven: 58,000 km "
 2015 KTM Duke 200 29000 Kms ,80000," Added via phone on 27 May, Ad ID: 1220641683 "," Ushma Nagar, Mumbai ", 2015 KTM Duke 200 29000 Kms ," Brand: KTM Model: Duke 200 Year: 2015 KM Driven: 29,000 km "
 Yamaha SZ 24500 Kms 2012 year ,28000," Added via phone on 27 May, Ad ID: 1134775795 "," Jogeshwari East, Mumbai ", Yamaha SZ 24500 Kms 2012 year ," Brand: Yamaha Model: SZ Year: 2012 KM Driven: 30,200 km "
 2010 Hero Honda Karizma 36630 Kms ,25000," Added via phone on 27 May, Ad ID: 1213537315 "," Santacruz East, Mumbai ", 2010 Hero Honda Karizma 36630 Kms ," Brand: Hero Honda Model: Karizma Year: 2010 KM Driven: 36,630 km "
 2010 Hero Honda Others 34000 Kms ,28000," Added via phone on 27 May, Ad ID: 1208992633 "," Goregaon East, Mumbai ", 2010 Hero Honda Others 34000 Kms ," Brand: Hero Honda Model: Others Year: 2010 KM Driven: 34,000 km "
 Pulsar RS 200 ABS 2015 Aug ,78000," Added via phone on 27 May, Ad ID: 1124948421 "," Mumbai Central, Mumbai ", Pulsar RS 200 ABS 2015 Aug ," Brand: Bajaj Model: Pulsar Year: 2015 KM Driven: 22,100 km "
 FZ v2 in Excellent Condition Facility available for Credit Card and Lo ,72000," Added via phone Yesterday, Ad ID: 1203362765 "," Grant Road Area, Mumbai ", FZ v2 in Excellent Condition Facility available for Credit Card and Lo ," Brand: Yamaha Model: FZS Year: 2017 KM Driven: 9,000 km "
 2011 Hero Honda Passion 30000 Kms ,40000," Added via phone on 27 May, Ad ID: 1217919175 "," Antop Hill, Mumbai ", 2011 Hero Honda Passion 30000 Kms ," Brand: Hero Honda Model: Passion Year: 2011 KM Driven: 30,000 km "
 1800kmBenelli302R ABS R&G frame slider's1800km BULLET RAJA Bikes ,339999," Added via phone on 27 May, Ad ID: 1214207467 "," Mulund West, Mumbai ", 1800kmBenelli302R ABS R&G frame slider's1800km BULLET RAJA Bikes ," Brand: Other Brands Year: 2017 KM Driven: 1,800 km "
 Honda Cbr1000rr Fireblade - 2012 Abs Traction And Quick Shifter ,1280000," Added on 28 May, Ad ID: 1129768901 "," Andheri West, Mumbai ", Honda Cbr1000rr Fireblade - 2012 Abs Traction And Quick Shifter ," Brand: Honda Model: CBR Year: 2012 KM Driven: 18,500 km "
 Honda CB 9500 Kms 2014 year And Exchange offer ,40000," Added via phone on 27 May, Ad ID: 1173262309 "," Kalyan East, Mumbai ", Honda CB 9500 Kms 2014 year And Exchange offer ," Brand: Honda Model: Goldwing GL 1800 Year: 2014 KM Driven: 9,500 km "
 Bike is in good condition very less kilometer ,150000," Added via phone on 27 May, Ad ID: 1220716201 "," Andheri West, Mumbai ", Bike is in good condition very less kilometer ," Brand: Other Brands Year: 2016 KM Driven: 6,831 km "
 Honda CBR 29000 Kms 2017 year ,98500," Added via phone on 27 May, Ad ID: 1204064193 "," Borivali West, Mumbai ", Honda CBR 29000 Kms 2017 year ," Brand: Honda Model: CBR Year: 2017 KM Driven: 29,000 km "
 2003 Bajaj Pulsar 20000 Kms ,10000," Added via phone on 27 May, Ad ID: 1208718261 "," Umerkhadi, Mumbai ", 2003 Bajaj Pulsar 20000 Kms ," Brand: Bajaj Model: Pulsar Year: 2003 KM Driven: 20,000 km "
 Royal Enfield Others 35000 Kms 1967 year ,149000," Added via phone on 27 May, Ad ID: 1220714759 "," Dahisar East, Mumbai ", Royal Enfield Others 35000 Kms 1967 year ," Brand: Royal Enfield Model: Others Year: 1967 KM Driven: 35,000 km "
 PULSAR 150 2008 ,23500," Added on 27 May, Ad ID: 1216673265 "," Dahisar East, Mumbai ", PULSAR 150 2008 ," Brand: Bajaj Model: Pulsar Year: 2008 KM Driven: 35,000 km "
 2014 Suzuki Gixxer 33000 Kms ,55000," Added via phone on 27 May, Ad ID: 1220712381 "," Vijay Nagar, Mumbai ", 2014 Suzuki Gixxer 33000 Kms ," Brand: Suzuki Model: Gixxer Year: 2014 KM Driven: 33,000 km "
 KTM Duke 200 13500 Kms 2013 year ,69999," Added via phone on 27 May, Ad ID: 1220710833 "," Chira Bazar, Mumbai ", KTM Duke 200 13500 Kms 2013 year ," Brand: KTM Model: Duke 200 Year: 2013 KM Driven: 13,500 km "
 YAMAHA ( R 15 ) 2017 ,98000," Added on 27 May, Ad ID: 1216640195 "," Dahisar East, Mumbai ", YAMAHA ( R 15 ) 2017 ," Brand: Yamaha Model: YZF R Year: 2017 KM Driven: 2,600 km "
 Toyota inova 3rd owner valid insurance expires on feb 2019 ,380000," Added via phone on 27 May, Ad ID: 1220710755 "," Mira Road, Mumbai ", Toyota inova 3rd owner valid insurance expires on feb 2019 ," Brand: Other Brands Year: 2006 KM Driven: 2,67,000 km "
 Bajaj Avenger 19000 Kms 2005 year ,26000," Added via phone on 27 May, Ad ID: 1220707983 "," Bandra West, Mumbai ", Bajaj Avenger 19000 Kms 2005 year ," Brand: Bajaj Model: Avenger Year: 2005 KM Driven: 19,000 km "
 2011 Bajaj Pulsar 32000 Kms ,25000," Added via phone on 27 May, Ad ID: 1175133251 "," Mira Road, Mumbai ", 2011 Bajaj Pulsar 32000 Kms ," Brand: Bajaj Model: Pulsar Year: 2011 KM Driven: 33,000 km "
 Honda CB Unicorn 26500 Kms 2014 year ,40000," Added via phone on 27 May, Ad ID: 1220707039 "," Ushma Nagar, Mumbai ", Honda CB Unicorn 26500 Kms 2014 year ," Brand: Honda Model: CB Year: 2014 KM Driven: 26,500 km "
 Yamaha YZF R 23000 Kms 2014 year ,52999," Added via phone on 27 May, Ad ID: 1220704633 "," Goregaon West, Mumbai ", Yamaha YZF R 23000 Kms 2014 year ," Brand: Yamaha Model: YZF R Year: 2014 KM Driven: 23,000 km "
 Bajaj Pulsar 5000 Kms 2017 year ,52999," Added via phone on 27 May, Ad ID: 1220705741 "," Goregaon West, Mumbai ", Bajaj Pulsar 5000 Kms 2017 year ," Brand: Bajaj Model: Pulsar Year: 2017 KM Driven: 5,000 km "
 2006 Hero Honda Karizma 26888 Kms ,15000," Added via phone on 27 May, Ad ID: 1220696673 "," Nalasopara East, Mumbai ", 2006 Hero Honda Karizma 26888 Kms ," Brand: Hero Honda Model: Karizma Year: 2006 KM Driven: 26,888 km "
 2016 Yamaha YZF R 3000 Kms ,105000," Added via phone on 27 May, Ad ID: 1220693709 "," Jogeshwari–Vikhroli Link Road (JVLR), Mumbai ", 2016 Yamaha YZF R 3000 Kms ," Brand: Yamaha Model: YZF R Year: 2016 KM Driven: 3,000 km "
 Honda Others 30000 Kms 2011 year ,34500," Added via phone on 27 May, Ad ID: 1217499005 "," Chembur, Mumbai ", Honda Others 30000 Kms 2011 year ," Brand: Honda Model: Others Year: 2011 KM Driven: 30,000 km "
 Credit Card/EMI Facility available for Avenger Street 220 2016 Model ,65000," Added via phone Yesterday, Ad ID: 1210487353 "," Grant Road Area, Mumbai ", Credit Card/EMI Facility available for Avenger Street 220 2016 Model ," Brand: Bajaj Model: Avenger Year: 2016 KM Driven: 20,000 km "
 2014 Honda CB unicone 52000 Kms Emi Loan Avaiabal on used bike ,49500," Added via phone on 27 May, Ad ID: 1220511049 "," Kandivali West, Mumbai ", 2014 Honda CB unicone 52000 Kms Emi Loan Avaiabal on used bike ," Brand: Honda Model: CB Year: 2014 KM Driven: 52,000 km "
 2017 Bajaj Others 12500 Kms ,125000," Added via phone on 27 May, Ad ID: 1220588859 "," Chembur, Mumbai ", 2017 Bajaj Others 12500 Kms ," Brand: Bajaj Model: Others Year: 2017 KM Driven: 12,500 km "
 Yamaha Others 85000 Kms 1994 year ,22000," Added via phone on 27 May, Ad ID: 1220591183 "," Ushma Nagar, Mumbai ", Yamaha Others 85000 Kms 1994 year ," Brand: Yamaha Model: Others Year: 1994 KM Driven: 85,000 km "
 2014 Yamaha FZS 15000 Kms ,45000," Added via phone on 27 May, Ad ID: 1205962445 "," Mumbai Central, Mumbai ", 2014 Yamaha FZS 15000 Kms ," Brand: Yamaha Model: FZS Year: 2014 KM Driven: 15,000 km "
 2013 Honda CBF Stunner 260507 Kms ,22000," Added via phone on 27 May, Ad ID: 1220585521 "," Khindi Pada, Mumbai ", 2013 Honda CBF Stunner 260507 Kms ," Brand: Honda Model: CBF Stunner Year: 2013 KM Driven: 26,507 km "
 2012 Yamaha FZS 38000 Kms ,40000," Added via phone on 27 May, Ad ID: 1220578535 "," Tardeo, Mumbai ", 2012 Yamaha FZS 38000 Kms ," Brand: Yamaha Model: FZS Year: 2012 KM Driven: 38,000 km "
 2016 Royal Enfield Thunderbird 38000 Kms ,96000," Added via phone on 27 May, Ad ID: 1217875911 "," Vikhroli East, Mumbai ", 2016 Royal Enfield Thunderbird 38000 Kms ," Brand: Royal Enfield Model: Thunderbird Year: 2016 KM Driven: 38,000 km "
 2008 Yamaha YZF R 39000 Kms ,33000," Added via phone on 27 May, Ad ID: 1220580613 "," Jogeshwari West, Mumbai ", 2008 Yamaha YZF R 39000 Kms ," Brand: Yamaha Model: YZF R Year: 2008 KM Driven: 39,000 km "
 Honda Others 27000 Kms 2014 year ,45000," Added via phone on 27 May, Ad ID: 1220562597 "," Ghodbunder, Mumbai ", Honda Others 27000 Kms 2014 year ," Brand: Honda Model: Others Year: 2014 KM Driven: 27,000 km "
 Bajaj Discover 35000 Kms 2014 year ,30000," Added via phone on 27 May, Ad ID: 1220566919 "," Jai Ambe Nagar, Mumbai ", Bajaj Discover 35000 Kms 2014 year ," Brand: Bajaj Model: Discover Year: 2014 KM Driven: 35,000 km "
 2012 Bajaj Discover 22000 Kms ,29000," Added via phone on 27 May, Ad ID: 1119476235 "," Malad East, Mumbai ", 2012 Bajaj Discover 22000 Kms ," Brand: Bajaj Model: Discover Year: 2012 KM Driven: 27,000 km "
 2006 Bajaj Pulsar 27000 Kms ,55000," Added via phone on 27 May, Ad ID: 1220551405 "," Matunga Road, Mumbai ", 2006 Bajaj Pulsar 27000 Kms ," Brand: Bajaj Model: Pulsar Year: 2006 KM Driven: 27,000 km "
 Yamaha Others 12000 Kms 2015 year ,44000," Added via phone on 27 May, Ad ID: 1215139887 "," Kandivali East, Mumbai ", Yamaha Others 12000 Kms 2015 year ," Brand: Yamaha Model: Others Year: 2015 KM Driven: 12,000 km "
 Suzuki Others 1000 Kms 1986 year ,15000," Added via phone on 27 May, Ad ID: 1220560761 "," Vasai Road, Mumbai ", Suzuki Others 1000 Kms 1986 year ," Brand: Suzuki Model: Others Year: 1986 KM Driven: 1,000 km "
 Bajaj Pulsar 28700 Kms 2014 year ,52999," Added via phone on 27 May, Ad ID: 1220558039 "," Mulund East, Mumbai ", Bajaj Pulsar 28700 Kms 2014 year ," Brand: Bajaj Model: Pulsar Year: 2014 KM Driven: 28,700 km "
 2006 Bajaj Discover 612046 Kms ,20000," Added via phone on 27 May, Ad ID: 1220554277 "," Guru Teg Bahadur Nagar, Mumbai ", 2006 Bajaj Discover 612046 Kms ," Brand: Bajaj Model: Discover Year: 2006 KM Driven: 6,12,046 km "
 Bajaj Others 100000 Kms 2000 year ,6000," Added via phone on 27 May, Ad ID: 1220550897 "," Andheri East, Mumbai ", Bajaj Others 100000 Kms 2000 year ," Brand: Bajaj Model: Others Year: 2000 KM Driven: 1,00,000 km "
 1800kmBenelli302R ABS R&G frame slider's1800km BULLET RAJA Bikes ,339999," Added via phone on 27 May, Ad ID: 1214207467 "," Mulund West, Mumbai ", 1800kmBenelli302R ABS R&G frame slider's1800km BULLET RAJA Bikes ," Brand: Other Brands Year: 2017 KM Driven: 1,800 km "
 2018 Apache RR 310. Bullet Raja Bikes MULUND ,235000," Added via phone on 12 May, Ad ID: 1210587879 "," Mulund West, Mumbai ", 2018 Apache RR 310. Bullet Raja Bikes MULUND ," Brand: KTM Model: Others Year: 2018 KM Driven: 1,800 km "
 Royal Enfield Classic 16000 Kms 2015 year ,105000," Added via phone on 27 May, Ad ID: 1220544909 "," Ghatkopar East, Mumbai ", Royal Enfield Classic 16000 Kms 2015 year ," Brand: Royal Enfield Model: Classic Year: 2015 KM Driven: 16,000 km "
 Bajaj Avenger 11689 Kms 2011 year ,29000," Added via phone on 27 May, Ad ID: 1220539251 "," Bandra East, Mumbai ", Bajaj Avenger 11689 Kms 2011 year ," Brand: Bajaj Model: Avenger Year: 2011 KM Driven: 11,689 km "
 Hero Honda Karizma 36000 Kms 2008 year ,28000," Added via phone on 26 May, Ad ID: 1211504425 "," Ghatkopar West, Mumbai ", Hero Honda Karizma 36000 Kms 2008 year ," Brand: Hero Honda Model: Karizma Year: 2008 KM Driven: 36,000 km "
 2017 Bajaj Pulsar 1800 Kms ,110000," Added via phone on 27 May, Ad ID: 1220534797 "," Kurla West, Mumbai ", 2017 Bajaj Pulsar 1800 Kms ," Brand: Bajaj Model: Pulsar Year: 2017 KM Driven: 1,800 km "
 Bajaj Discover 33000 Kms 2011 year ,20000," Added via phone on 26 May, Ad ID: 1220402247 "," Vasai East, Mumbai ", Bajaj Discover 33000 Kms 2011 year ," Brand: Bajaj Model: Discover Year: 2011 KM Driven: 33,000 km "
 Royal Enfield Classic 8000 Kms 2016 year ,1200000," Added via phone on 26 May, Ad ID: 1220388329 "," Samata Nagar, Mumbai ", Royal Enfield Classic 8000 Kms 2016 year ," Brand: Royal Enfield Model: Classic Year: 2016 KM Driven: 8,000 km "
 Bajaj Pulsar 15000 Kms 2009 year ,18000," Added via phone on 26 May, Ad ID: 1220391953 "," Mankhurd, Mumbai ", Bajaj Pulsar 15000 Kms 2009 year ," Brand: Bajaj Model: Pulsar Year: 2009 KM Driven: 15,000 km "
 Bajaj Pulsar 9325 Kms 2015 year ,80000," Added via phone on 26 May, Ad ID: 1220396205 "," Kalyan West, Mumbai ", Bajaj Pulsar 9325 Kms 2015 year ," Brand: Bajaj Model: Pulsar Year: 2015 KM Driven: 9,325 km "
 2010 Hero Honda Karizma 25540 Kms ,25990," Added via phone on 26 May, Ad ID: 1220386621 "," Ghodbunder, Mumbai ", 2010 Hero Honda Karizma 25540 Kms ," Brand: Hero Honda Model: Karizma Year: 2010 KM Driven: 25,540 km "
 2016 Honda CB 15000 Kms ,70000," Added via phone on 26 May, Ad ID: 1216570297 "," Mira Road, Mumbai ", 2016 Honda CB 15000 Kms ," Brand: Honda Model: CB Year: 2016 KM Driven: 15,000 km "
 2013 Bajaj Pulsar 18000 Kms ,40000," Added via phone on 26 May, Ad ID: 1220392743 "," Kurla East, Mumbai ", 2013 Bajaj Pulsar 18000 Kms ," Brand: Bajaj Model: Pulsar Year: 2013 KM Driven: 18,000 km "
 Hero Honda CD 100 90000 Kms 1995 year. ,10000," Added via phone on 26 May, Ad ID: 1220386413 "," Kurla West, Mumbai ", Hero Honda CD 100 90000 Kms 1995 year. ," Brand: Hero Honda Model: CD 100 Year: 1995 KM Driven: 90,000 km "
 Rs200 Abs 2015 Red Colour Good Condition ,70000," Added on 26 May, Ad ID: 1214599189 "," Govandi, Mumbai ", Rs200 Abs 2015 Red Colour Good Condition ," Brand: Bajaj Model: Pulsar Year: 2015 KM Driven: 26,000 km "
 Yamaha FZ 22140 Kms 2012 year ,37000," Added via phone on 26 May, Ad ID: 1220369751 "," Worli, Mumbai ", Yamaha FZ 22140 Kms 2012 year ," Brand: Yamaha Model: FZ Year: 2012 KM Driven: 22,140 km "
 TVS Apache RTR 26000 Kms 2013 year ,42000," Added via phone on 26 May, Ad ID: 1220385415 "," Jogeshwari West, Mumbai ", TVS Apache RTR 26000 Kms 2013 year ," Brand: TVS Model: Apache RTR Year: 2013 KM Driven: 26,000 km "
 2007 Bajaj Pulsar 35000 Kms ,12000," Added via phone on 26 May, Ad ID: 1204136549 "," Bandra West, Mumbai ", 2007 Bajaj Pulsar 35000 Kms ," Brand: Bajaj Model: Pulsar Year: 2007 KM Driven: 35,000 km "
 2011 Bajaj Pulsar 80000 Kms ,25000," Added via phone on 26 May, Ad ID: 1220366945 "," Ghatkopar West, Mumbai ", 2011 Bajaj Pulsar 80000 Kms ," Brand: Bajaj Model: Pulsar Year: 2011 KM Driven: 80,000 km "
 2016 Bajaj Pulsar 17000 Kms ,82000," Added via phone on 26 May, Ad ID: 1220381373 "," Vile Parle West, Mumbai ", 2016 Bajaj Pulsar 17000 Kms ," Brand: Bajaj Model: Pulsar Year: 2016 KM Driven: 17,000 km "
 Bajaj Others 428458 Kms 2000 year ,10000," Added via phone on 26 May, Ad ID: 1220379613 "," Nahur West, Mumbai ", Bajaj Others 428458 Kms 2000 year ," Brand: Bajaj Model: Others Year: 2000 KM Driven: 4,28,458 km "
